Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,Avg MPG,Price_Category
Fiat,500X,2017,Regular Unleaded,180.0,4.0,Automatic,Front Wheel Drive,4.0,Crossover,Compact,4Dr Suv,30,22,819,25135,26.0,Budget
Fiat,500X,2017,Regular Unleaded,180.0,4.0,Automatic,All Wheel Drive,4.0,Crossover,Compact,4Dr Suv,29,21,819,25235,25.0,Budget
Fiat,500X,2017,Regular Unleaded,180.0,4.0,Automatic,All Wheel Drive,4.0,Crossover,Compact,4Dr Suv,29,21,819,23890,25.0,Budget
Fiat,500X,2017,Regular Unleaded,180.0,4.0,Automatic,Front Wheel Drive,4.0,Crossover,Compact,4Dr Suv,30,22,819,23335,26.0,Budget
Fiat,500X,2017,Premium Unleaded (Recommended),160.0,4.0,Manual,Front Wheel Drive,4.0,Crossover,Compact,4Dr Suv,33,25,819,19995,29.0,Budget
Mercedes-Benz,560-Class,1990,Regular Unleaded,238.0,8.0,Automatic,Rear Wheel Drive,2.0,Luxury,Large,Coupe,16,12,617,2323,14.0,Budget
Mercedes-Benz,560-Class,1990,Regular Unleaded,238.0,8.0,Automatic,Rear Wheel Drive,4.0,Luxury,Large,Sedan,16,12,617,2170,14.0,Budget
Mercedes-Benz,560-Class,1991,Regular Unleaded,238.0,8.0,Automatic,Rear Wheel Drive,2.0,Luxury,Large,Coupe,16,12,617,2443,14.0,Budget
Mercedes-Benz,560-Class,1991,Regular Unleaded,238.0,8.0,Automatic,Rear Wheel Drive,4.0,Luxury,Large,Sedan,16,12,617,2304,14.0,Budget
Mazda,5,2013,Regular Unleaded,157.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Compact,Passenger Minivan,28,22,586,24470,25.0,Budget
Mazda,5,2013,Regular Unleaded,157.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Compact,Passenger Minivan,28,22,586,20940,25.0,Budget
Mazda,5,2013,Regular Unleaded,157.0,4.0,Manual,Front Wheel Drive,4.0,Unknown,Compact,Passenger Minivan,28,21,586,19940,24.5,Budget
Mazda,5,2013,Regular Unleaded,157.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Compact,Passenger Minivan,28,22,586,22070,25.0,Budget
Mazda,5,2014,Regular Unleaded,157.0,4.0,Manual,Front Wheel Drive,4.0,Unknown,Compact,Passenger Minivan,28,21,586,20140,24.5,Budget
Mazda,5,2014,Regular Unleaded,157.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Compact,Passenger Minivan,28,22,586,24670,25.0,Budget
Mazda,5,2014,Regular Unleaded,157.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Compact,Passenger Minivan,28,22,586,21140,25.0,Budget
Mazda,5,2014,Regular Unleaded,157.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Compact,Passenger Minivan,28,22,586,22270,25.0,Budget
Mazda,5,2015,Regular Unleaded,157.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Compact,Passenger Minivan,28,21,586,24770,24.5,Budget
Mazda,5,2015,Regular Unleaded,157.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Compact,Passenger Minivan,28,21,586,22370,24.5,Budget
Mazda,5,2015,Regular Unleaded,157.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Compact,Passenger Minivan,28,21,586,21240,24.5,Budget
Mercedes-Benz,600-Class,1992,Regular Unleaded,402.0,12.0,Automatic,Rear Wheel Drive,4.0,Luxury,Large,Sedan,14,10,617,2960,12.0,Budget
Mercedes-Benz,600-Class,1993,Regular Unleaded,389.0,12.0,Automatic,Rear Wheel Drive,4.0,Luxury,Large,Sedan,15,11,617,3108,13.0,Budget
Mercedes-Benz,600-Class,1993,Regular Unleaded,389.0,12.0,Automatic,Rear Wheel Drive,2.0,"Luxury,Performance",Compact,Convertible,16,12,617,4623,14.0,Budget
Mercedes-Benz,600-Class,1993,Regular Unleaded,389.0,12.0,Automatic,Rear Wheel Drive,2.0,Luxury,Large,Coupe,15,11,617,3211,13.0,Budget
Pontiac,6000,1990,Regular Unleaded,140.0,6.0,Automatic,Front Wheel Drive,4.0,Unknown,Midsize,Sedan,27,17,210,2000,22.0,Budget
Pontiac,6000,1990,Regular Unleaded,110.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Midsize,Sedan,29,20,210,2000,24.5,Budget
Pontiac,6000,1990,Regular Unleaded,140.0,6.0,Automatic,Front Wheel Drive,4.0,Unknown,Midsize,Wagon,27,17,210,2000,22.0,Budget
Pontiac,6000,1990,Regular Unleaded,140.0,6.0,Automatic,All Wheel Drive,4.0,Unknown,Midsize,Sedan,27,17,210,2000,22.0,Budget
Pontiac,6000,1991,Regular Unleaded,140.0,6.0,Automatic,Front Wheel Drive,4.0,Unknown,Midsize,Wagon,28,17,210,2000,22.5,Budget
Pontiac,6000,1991,Regular Unleaded,140.0,6.0,Automatic,Front Wheel Drive,4.0,Unknown,Midsize,Sedan,28,17,210,2000,22.5,Budget
Pontiac,6000,1991,Regular Unleaded,110.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Midsize,Sedan,28,19,210,2000,23.5,Budget
Mazda,626,2000,Regular Unleaded,170.0,6.0,Manual,Front Wheel Drive,4.0,Unknown,Midsize,Sedan,25,19,586,2080,22.0,Budget
Mazda,626,2000,Regular Unleaded,170.0,6.0,Manual,Front Wheel Drive,4.0,Unknown,Midsize,Sedan,25,19,586,2234,22.0,Budget
Mazda,626,2000,Regular Unleaded,130.0,4.0,Manual,Front Wheel Drive,4.0,Unknown,Midsize,Sedan,29,23,586,2000,26.0,Budget
Mazda,626,2000,Regular Unleaded,130.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Midsize,Sedan,25,19,586,2146,22.0,Budget
Mazda,626,2001,Premium Unleaded (Required),165.0,6.0,Manual,Front Wheel Drive,4.0,Unknown,Midsize,Sedan,25,19,586,22935,22.0,Budget
Mazda,626,2001,Premium Unleaded (Required),165.0,6.0,Manual,Front Wheel Drive,4.0,Unknown,Midsize,Sedan,25,19,586,19935,22.0,Budget
Mazda,626,2001,Regular Unleaded,125.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Midsize,Sedan,25,19,586,20935,22.0,Budget
Mazda,626,2001,Regular Unleaded,125.0,4.0,Manual,Front Wheel Drive,4.0,Unknown,Midsize,Sedan,29,23,586,18735,26.0,Budget
Mazda,626,2002,Premium Unleaded (Required),165.0,6.0,Manual,Front Wheel Drive,4.0,Unknown,Midsize,Sedan,25,19,586,19985,22.0,Budget
Mazda,626,2002,Regular Unleaded,125.0,4.0,Manual,Front Wheel Drive,4.0,Unknown,Midsize,Sedan,29,23,586,18785,26.0,Budget
Mazda,626,2002,Premium Unleaded (Required),165.0,6.0,Manual,Front Wheel Drive,4.0,Unknown,Midsize,Sedan,25,19,586,21885,22.0,Budget
Mazda,6,2015,Regular Unleaded,184.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Midsize,Sedan,38,26,586,24895,32.0,Budget
Mazda,6,2015,Regular Unleaded,184.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Midsize,Sedan,38,26,586,22895,32.0,Budget
Mazda,6,2015,Regular Unleaded,184.0,4.0,Manual,Front Wheel Drive,4.0,Unknown,Midsize,Sedan,37,25,586,23845,31.0,Budget
Mazda,6,2015,Regular Unleaded,184.0,4.0,Manual,Front Wheel Drive,4.0,Unknown,Midsize,Sedan,37,25,586,21190,31.0,Budget
Mazda,6,2015,Regular Unleaded,184.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Midsize,Sedan,40,28,586,29895,34.0,Budget
Mazda,6,2016,Regular Unleaded,184.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Midsize,Sedan,38,26,586,22995,32.0,Budget
Mazda,6,2016,Regular Unleaded,184.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Midsize,Sedan,38,26,586,24995,32.0,Budget
Mazda,6,2016,Regular Unleaded,184.0,4.0,Manual,Front Wheel Drive,4.0,Unknown,Midsize,Sedan,37,25,586,21495,31.0,Budget
Mazda,6,2016,Regular Unleaded,184.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Midsize,Sedan,38,26,586,30195,32.0,Mid-Range
Mazda,6,2016,Regular Unleaded,184.0,4.0,Manual,Front Wheel Drive,4.0,Unknown,Midsize,Sedan,37,25,586,23945,31.0,Budget
Mazda,6,2017,Regular Unleaded,184.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Midsize,Sedan,35,26,586,30695,30.5,Mid-Range
Mazda,6,2017,Regular Unleaded,184.0,4.0,Manual,Front Wheel Drive,4.0,Unknown,Midsize,Sedan,34,24,586,21945,29.0,Budget
Mazda,6,2017,Regular Unleaded,184.0,4.0,Manual,Front Wheel Drive,4.0,Unknown,Midsize,Sedan,34,24,586,24195,29.0,Budget
Mazda,6,2017,Regular Unleaded,184.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Midsize,Sedan,35,26,586,22995,30.5,Budget
Mazda,6,2017,Regular Unleaded,184.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Midsize,Sedan,35,26,586,25245,30.5,Budget
Bmw,7 Series,2015,Premium Unleaded (Required),315.0,6.0,Automatic,Rear Wheel Drive,4.0,"Luxury,Performance",Large,Sedan,29,19,3916,74000,24.0,Premium
Porsche,718 Cayman,2017,Premium Unleaded (Required),300.0,4.0,Manual,Rear Wheel Drive,2.0,"Luxury,High-Performance",Compact,Coupe,28,21,1715,53900,24.5,Mid-Range
Porsche,718 Cayman,2017,Premium Unleaded (Required),350.0,4.0,Manual,Rear Wheel Drive,2.0,"Luxury,High-Performance",Compact,Coupe,26,20,1715,66300,23.0,Premium
Volvo,740,1990,Regular Unleaded,114.0,4.0,Manual,Rear Wheel Drive,4.0,Luxury,Midsize,Sedan,26,19,870,2000,22.5,Budget
Volvo,740,1990,Regular Unleaded,153.0,4.0,Manual,Rear Wheel Drive,4.0,Luxury,Midsize,Wagon,26,19,870,2000,22.5,Budget
Volvo,740,1990,Regular Unleaded,114.0,4.0,Manual,Rear Wheel Drive,4.0,Luxury,Midsize,Wagon,26,19,870,2000,22.5,Budget
Volvo,740,1990,Regular Unleaded,153.0,4.0,Manual,Rear Wheel Drive,4.0,Luxury,Midsize,Sedan,23,18,870,2000,20.5,Budget
Volvo,740,1991,Regular Unleaded,162.0,4.0,Automatic,Rear Wheel Drive,4.0,"Luxury,Performance",Midsize,Wagon,20,17,870,2000,18.5,Budget
Volvo,740,1991,Regular Unleaded,162.0,4.0,Manual,Rear Wheel Drive,4.0,"Luxury,Performance",Midsize,Wagon,24,18,870,2000,21.0,Budget
Volvo,740,1991,Regular Unleaded,114.0,4.0,Automatic,Rear Wheel Drive,4.0,Luxury,Midsize,Sedan,24,18,870,2000,21.0,Budget
Volvo,740,1991,Regular Unleaded,162.0,4.0,Automatic,Rear Wheel Drive,4.0,"Luxury,Performance",Midsize,Sedan,20,17,870,2000,18.5,Budget
Volvo,740,1991,Regular Unleaded,162.0,4.0,Manual,Rear Wheel Drive,4.0,"Luxury,Performance",Midsize,Sedan,24,18,870,2000,21.0,Budget
Volvo,740,1991,Regular Unleaded,114.0,4.0,Automatic,Rear Wheel Drive,4.0,Luxury,Midsize,Wagon,24,18,870,2000,21.0,Budget
Volvo,740,1992,Regular Unleaded,162.0,4.0,Automatic,Rear Wheel Drive,4.0,"Luxury,Performance",Midsize,Wagon,20,17,870,2000,18.5,Budget
Volvo,740,1992,Regular Unleaded,114.0,4.0,Automatic,Rear Wheel Drive,4.0,Luxury,Midsize,Wagon,26,18,870,2000,22.0,Budget
Volvo,740,1992,Regular Unleaded,114.0,4.0,Automatic,Rear Wheel Drive,4.0,Luxury,Midsize,Sedan,26,18,870,2000,22.0,Budget
Volvo,760,1990,Regular Unleaded,144.0,6.0,Automatic,Rear Wheel Drive,4.0,Luxury,Midsize,Sedan,19,15,870,2000,17.0,Budget
Volvo,760,1990,Regular Unleaded,162.0,4.0,Automatic,Rear Wheel Drive,4.0,Luxury,Midsize,Wagon,20,16,870,2000,18.0,Budget
Volvo,760,1990,Regular Unleaded,162.0,4.0,Automatic,Rear Wheel Drive,4.0,Luxury,Midsize,Sedan,20,16,870,2000,18.0,Budget
Volvo,780,1990,Regular Unleaded,188.0,4.0,Automatic,Rear Wheel Drive,2.0,Luxury,Midsize,Coupe,20,16,870,2000,18.0,Budget
Volvo,780,1990,Regular Unleaded,144.0,6.0,Automatic,Rear Wheel Drive,2.0,Luxury,Midsize,Coupe,19,15,870,2000,17.0,Budget
Bmw,8 Series,1995,Regular Unleaded,282.0,8.0,Automatic,Rear Wheel Drive,2.0,"Luxury,Performance",Midsize,Coupe,22,15,3916,4784,18.5,Budget
Bmw,8 Series,1995,Regular Unleaded,322.0,12.0,Automatic,Rear Wheel Drive,2.0,"Luxury,Performance",Midsize,Coupe,19,12,3916,5858,15.5,Budget
Bmw,8 Series,1995,Regular Unleaded,372.0,12.0,Manual,Rear Wheel Drive,2.0,"Factory Tuner,Luxury,Performance",Midsize,Coupe,18,10,3916,8488,14.0,Budget
Bmw,8 Series,1996,Regular Unleaded,322.0,12.0,Automatic,Rear Wheel Drive,2.0,"Luxury,Performance",Midsize,Coupe,19,12,3916,6954,15.5,Budget
Bmw,8 Series,1996,Regular Unleaded,282.0,8.0,Automatic,Rear Wheel Drive,2.0,"Luxury,Performance",Midsize,Coupe,19,14,3916,5680,16.5,Budget
Bmw,8 Series,1997,Regular Unleaded,322.0,12.0,Automatic,Rear Wheel Drive,2.0,"Luxury,Performance",Midsize,Coupe,19,12,3916,7624,15.5,Budget
Bmw,8 Series,1997,Regular Unleaded,282.0,8.0,Automatic,Rear Wheel Drive,2.0,"Luxury,Performance",Midsize,Coupe,19,14,3916,6693,16.5,Budget
Audi,80,1990,Regular Unleaded,108.0,4.0,Manual,Front Wheel Drive,4.0,Luxury,Compact,Sedan,28,19,3105,2000,23.5,Budget
Audi,80,1990,Regular Unleaded,130.0,5.0,Manual,All Wheel Drive,4.0,Luxury,Compact,Sedan,22,16,3105,2000,19.0,Budget
Audi,80,1991,Regular Unleaded,130.0,5.0,Manual,Front Wheel Drive,4.0,Luxury,Compact,Sedan,24,18,3105,2000,21.0,Budget
Audi,80,1991,Regular Unleaded,130.0,5.0,Manual,All Wheel Drive,4.0,Luxury,Compact,Sedan,22,16,3105,2000,19.0,Budget
Audi,80,1992,Regular Unleaded,130.0,5.0,Manual,Front Wheel Drive,4.0,Luxury,Compact,Sedan,24,18,3105,2000,21.0,Budget
Audi,80,1992,Regular Unleaded,130.0,5.0,Manual,All Wheel Drive,4.0,Luxury,Compact,Sedan,22,16,3105,2000,19.0,Budget
Volvo,850,1995,Regular Unleaded,222.0,5.0,Automatic,Front Wheel Drive,4.0,"Luxury,Performance",Midsize,Wagon,24,17,870,2000,20.5,Budget
Volvo,850,1995,Regular Unleaded,168.0,5.0,Manual,Front Wheel Drive,4.0,Luxury,Midsize,Sedan,26,18,870,2000,22.0,Budget
Volvo,850,1995,Regular Unleaded,240.0,5.0,Automatic,Front Wheel Drive,4.0,"Factory Tuner,Luxury,Performance",Midsize,Sedan,24,17,870,2000,20.5,Budget
Volvo,850,1995,Regular Unleaded,168.0,5.0,Manual,Front Wheel Drive,4.0,Luxury,Midsize,Wagon,26,18,870,2000,22.0,Budget
Volvo,850,1995,Regular Unleaded,222.0,5.0,Automatic,Front Wheel Drive,4.0,"Luxury,Performance",Midsize,Sedan,24,17,870,2000,20.5,Budget
Volvo,850,1995,Regular Unleaded,240.0,5.0,Automatic,Front Wheel Drive,4.0,"Factory Tuner,Luxury,Performance",Midsize,Wagon,24,17,870,2000,20.5,Budget
Volvo,850,1996,Regular Unleaded,222.0,5.0,Automatic,Front Wheel Drive,4.0,"Luxury,Performance",Midsize,Sedan,24,17,870,2000,20.5,Budget
Volvo,850,1996,Regular Unleaded,222.0,5.0,Automatic,Front Wheel Drive,4.0,"Luxury,Performance",Midsize,Wagon,24,17,870,2000,20.5,Budget
Volvo,850,1996,Regular Unleaded,168.0,5.0,Manual,Front Wheel Drive,4.0,Luxury,Midsize,Sedan,26,18,870,2000,22.0,Budget
Volvo,850,1996,Regular Unleaded,240.0,5.0,Automatic,Front Wheel Drive,4.0,"Factory Tuner,Luxury,Performance",Midsize,Sedan,24,17,870,2000,20.5,Budget
Volvo,850,1996,Regular Unleaded,168.0,5.0,Manual,Front Wheel Drive,4.0,Luxury,Midsize,Wagon,26,18,870,2000,22.0,Budget
Volvo,850,1996,Regular Unleaded,240.0,5.0,Automatic,Front Wheel Drive,4.0,"Factory Tuner,Luxury,Performance",Midsize,Wagon,24,17,870,2000,20.5,Budget
Volvo,850,1997,Regular Unleaded,168.0,5.0,Manual,Front Wheel Drive,4.0,Luxury,Midsize,Sedan,26,18,870,2000,22.0,Budget
Volvo,850,1997,Regular Unleaded,168.0,5.0,Manual,Front Wheel Drive,4.0,Luxury,Midsize,Wagon,26,18,870,2000,22.0,Budget
Volvo,850,1997,Regular Unleaded,240.0,5.0,Automatic,Front Wheel Drive,4.0,"Factory Tuner,Luxury,Performance",Midsize,Sedan,24,17,870,2000,20.5,Budget
Volvo,850,1997,Regular Unleaded,222.0,5.0,Automatic,Front Wheel Drive,4.0,"Luxury,Performance",Midsize,Wagon,24,17,870,2000,20.5,Budget
Volvo,850,1997,Regular Unleaded,240.0,5.0,Automatic,Front Wheel Drive,4.0,"Factory Tuner,Luxury,Performance",Midsize,Wagon,24,17,870,2091,20.5,Budget
Volvo,850,1997,Regular Unleaded,190.0,5.0,Automatic,Front Wheel Drive,4.0,"Luxury,Performance",Midsize,Wagon,24,18,870,2000,21.0,Budget
Volvo,850,1997,Regular Unleaded,190.0,5.0,Automatic,Front Wheel Drive,4.0,"Luxury,Performance",Midsize,Sedan,24,18,870,2000,21.0,Budget
Volvo,850,1997,Regular Unleaded,222.0,5.0,Automatic,Front Wheel Drive,4.0,"Luxury,Performance",Midsize,Sedan,24,17,870,2000,20.5,Budget
Toyota,86,2017,Premium Unleaded (Recommended),205.0,4.0,Manual,Rear Wheel Drive,2.0,Performance,Compact,Coupe,28,21,2031,26255,24.5,Budget
Toyota,86,2017,Premium Unleaded (Recommended),200.0,4.0,Automatic,Rear Wheel Drive,2.0,Performance,Compact,Coupe,32,24,2031,26975,28.0,Budget
Saab,9-2X,2005,Premium Unleaded (Required),227.0,4.0,Manual,All Wheel Drive,4.0,"Luxury,Performance",Compact,Wagon,24,17,376,26950,20.5,Budget
Saab,9-2X,2005,Regular Unleaded,165.0,4.0,Manual,All Wheel Drive,4.0,"Luxury,Performance",Compact,Wagon,27,20,376,22990,23.5,Budget
Saab,9-2X,2006,Premium Unleaded (Required),230.0,4.0,Manual,All Wheel Drive,4.0,"Luxury,Performance",Compact,Wagon,25,18,376,26950,21.5,Budget
Saab,9-2X,2006,Regular Unleaded,173.0,4.0,Manual,All Wheel Drive,4.0,Luxury,Compact,Wagon,26,19,376,22990,22.5,Budget
Saab,9-3 Griffin,2012,Flex-Fuel (Premium Unleaded Recommended/E85),220.0,4.0,Manual,Front Wheel Drive,4.0,"Flex Fuel,Luxury",Midsize,Sedan,33,20,376,28900,26.5,Budget
Saab,9-3 Griffin,2012,Flex-Fuel (Premium Unleaded Recommended/E85),220.0,4.0,Manual,Front Wheel Drive,2.0,"Flex Fuel,Luxury",Compact,Convertible,33,20,376,44080,26.5,Mid-Range
Saab,9-3 Griffin,2012,Flex-Fuel (Premium Unleaded Recommended/E85),220.0,4.0,Manual,Front Wheel Drive,2.0,"Flex Fuel,Luxury",Compact,Convertible,33,20,376,46080,26.5,Mid-Range
Saab,9-3 Griffin,2012,Premium Unleaded (Recommended),220.0,4.0,Manual,All Wheel Drive,4.0,Luxury,Midsize,Sedan,30,20,376,37115,25.0,Mid-Range
Saab,9-3 Griffin,2012,Flex-Fuel (Premium Unleaded Recommended/E85),220.0,4.0,Manual,Front Wheel Drive,2.0,"Flex Fuel,Luxury",Compact,Convertible,33,20,376,39490,26.5,Mid-Range
Saab,9-3 Griffin,2012,Flex-Fuel (Premium Unleaded Recommended/E85),220.0,4.0,Manual,Front Wheel Drive,4.0,"Flex Fuel,Luxury",Midsize,Sedan,33,20,376,34340,26.5,Mid-Range
Saab,9-3 Griffin,2012,Flex-Fuel (Premium Unleaded Recommended/E85),220.0,4.0,Automatic,Front Wheel Drive,2.0,"Flex Fuel,Luxury",Compact,Convertible,28,18,376,44080,23.0,Mid-Range
Saab,9-3 Griffin,2012,Flex-Fuel (Premium Unleaded Recommended/E85),220.0,4.0,Automatic,Front Wheel Drive,2.0,"Flex Fuel,Luxury",Compact,Convertible,28,18,376,40840,23.0,Mid-Range
Saab,9-3 Griffin,2012,Flex-Fuel (Premium Unleaded Recommended/E85),220.0,4.0,Automatic,Front Wheel Drive,4.0,"Flex Fuel,Luxury",Compact,Wagon,28,18,376,31180,23.0,Mid-Range
Saab,9-3 Griffin,2012,Premium Unleaded (Recommended),220.0,4.0,Manual,All Wheel Drive,4.0,Luxury,Midsize,Sedan,30,20,376,32395,25.0,Mid-Range
Saab,9-3 Griffin,2012,Flex-Fuel (Premium Unleaded Recommended/E85),220.0,4.0,Automatic,Front Wheel Drive,4.0,"Flex Fuel,Luxury",Midsize,Sedan,29,19,376,34340,24.0,Mid-Range
Saab,9-3 Griffin,2012,Premium Unleaded (Recommended),220.0,4.0,Automatic,All Wheel Drive,4.0,Luxury,Compact,Wagon,29,18,376,34975,23.5,Mid-Range
Saab,9-3 Griffin,2012,Premium Unleaded (Recommended),220.0,4.0,Automatic,All Wheel Drive,4.0,Luxury,Midsize,Sedan,29,18,376,37115,23.5,Mid-Range
Saab,9-3 Griffin,2012,Premium Unleaded (Recommended),220.0,4.0,Manual,All Wheel Drive,4.0,Luxury,Compact,Wagon,30,20,376,34975,25.0,Mid-Range
Saab,9-3 Griffin,2012,Flex-Fuel (Premium Unleaded Recommended/E85),220.0,4.0,Automatic,Front Wheel Drive,4.0,"Flex Fuel,Luxury",Midsize,Sedan,29,19,376,30250,24.0,Mid-Range
Saab,9-3 Griffin,2012,Premium Unleaded (Recommended),220.0,4.0,Automatic,All Wheel Drive,4.0,Luxury,Midsize,Sedan,29,18,376,32395,23.5,Mid-Range
Saab,9-3 Griffin,2012,Flex-Fuel (Premium Unleaded Recommended/E85),220.0,4.0,Manual,Front Wheel Drive,4.0,"Flex Fuel,Luxury",Compact,Wagon,33,20,376,29830,26.5,Budget
Saab,9-3 Griffin,2012,Flex-Fuel (Premium Unleaded Recommended/E85),220.0,4.0,Automatic,Front Wheel Drive,2.0,"Flex Fuel,Luxury",Compact,Convertible,28,18,376,46080,23.0,Mid-Range
Saab,3-Sep,2009,Premium Unleaded (Recommended),210.0,4.0,Automatic,All Wheel Drive,4.0,Luxury,Compact,Wagon,27,17,376,37810,22.0,Mid-Range
Saab,3-Sep,2009,Premium Unleaded (Recommended),280.0,6.0,Automatic,Front Wheel Drive,2.0,"Luxury,Performance",Compact,Convertible,24,15,376,51330,19.5,Mid-Range
Saab,3-Sep,2009,Premium Unleaded (Recommended),210.0,4.0,Automatic,Front Wheel Drive,4.0,Luxury,Compact,Wagon,27,19,376,38305,23.0,Mid-Range
Saab,3-Sep,2009,Premium Unleaded (Recommended),280.0,6.0,Automatic,All Wheel Drive,4.0,"Luxury,Performance",Compact,Wagon,24,15,376,44885,19.5,Mid-Range
Saab,3-Sep,2009,Premium Unleaded (Recommended),210.0,4.0,Manual,Front Wheel Drive,4.0,Luxury,Midsize,Sedan,29,19,376,30360,24.0,Mid-Range
Saab,3-Sep,2009,Premium Unleaded (Recommended),210.0,4.0,Manual,Front Wheel Drive,2.0,Luxury,Compact,Convertible,27,19,376,42130,23.0,Mid-Range
Saab,3-Sep,2009,Premium Unleaded (Recommended),280.0,6.0,Automatic,All Wheel Drive,4.0,"Luxury,Performance",Midsize,Sedan,24,15,376,43605,19.5,Mid-Range
Saab,3-Sep,2009,Premium Unleaded (Recommended),210.0,4.0,Manual,Front Wheel Drive,4.0,Luxury,Compact,Wagon,29,19,376,31790,24.0,Mid-Range
Saab,3-Sep,2009,Premium Unleaded (Recommended),210.0,4.0,Automatic,Front Wheel Drive,4.0,Luxury,Compact,Wagon,27,19,376,35315,23.0,Mid-Range
Saab,3-Sep,2009,Premium Unleaded (Recommended),210.0,4.0,Automatic,Front Wheel Drive,4.0,Luxury,Midsize,Sedan,28,19,376,37140,23.5,Mid-Range
Saab,3-Sep,2009,Premium Unleaded (Recommended),210.0,4.0,Automatic,Front Wheel Drive,4.0,Luxury,Midsize,Sedan,28,19,376,34150,23.5,Mid-Range
Saab,3-Sep,2009,Premium Unleaded (Recommended),210.0,4.0,Automatic,Front Wheel Drive,2.0,Luxury,Compact,Convertible,27,19,376,44455,23.0,Mid-Range
Saab,3-Sep,2009,Premium Unleaded (Recommended),210.0,4.0,Automatic,All Wheel Drive,4.0,Luxury,Midsize,Sedan,27,17,376,36395,22.0,Mid-Range
Saab,3-Sep,2009,Premium Unleaded (Recommended),210.0,4.0,Automatic,Front Wheel Drive,2.0,Luxury,Compact,Convertible,27,19,376,47345,23.0,Mid-Range
Saab,3-Sep,2010,Premium Unleaded (Recommended),207.0,4.0,Automatic,All Wheel Drive,4.0,Luxury,Midsize,Sedan,27,17,376,32395,22.0,Mid-Range
Saab,3-Sep,2010,Premium Unleaded (Recommended),207.0,4.0,Manual,Front Wheel Drive,4.0,Luxury,Midsize,Sedan,31,21,376,28900,26.0,Budget
Saab,3-Sep,2010,Premium Unleaded (Recommended),207.0,4.0,Manual,Front Wheel Drive,4.0,Luxury,Compact,Wagon,31,21,376,30330,26.0,Mid-Range
Saab,3-Sep,2010,Premium Unleaded (Recommended),207.0,4.0,Manual,Front Wheel Drive,2.0,Luxury,Compact,Convertible,29,20,376,39990,24.5,Mid-Range
Saab,3-Sep,2010,Premium Unleaded (Recommended),207.0,4.0,Automatic,All Wheel Drive,4.0,Luxury,Midsize,Sedan,27,17,376,38115,22.0,Mid-Range
Saab,3-Sep,2010,Premium Unleaded (Recommended),207.0,4.0,Automatic,Front Wheel Drive,2.0,Luxury,Compact,Convertible,27,19,376,45080,23.0,Mid-Range
Saab,3-Sep,2010,Premium Unleaded (Recommended),207.0,4.0,Automatic,Front Wheel Drive,4.0,Luxury,Midsize,Sedan,28,19,376,35340,23.5,Mid-Range
Saab,3-Sep,2010,Premium Unleaded (Recommended),207.0,4.0,Automatic,All Wheel Drive,4.0,Luxury,Compact,Wagon,27,17,376,36975,22.0,Mid-Range
Saab,3-Sep,2010,Premium Unleaded (Recommended),207.0,4.0,Automatic,Front Wheel Drive,4.0,Luxury,Compact,Wagon,27,19,376,37020,23.0,Mid-Range
Saab,3-Sep,2011,Premium Unleaded (Recommended),210.0,4.0,Manual,Front Wheel Drive,4.0,Luxury,Midsize,Sedan,31,21,376,28900,26.0,Budget
Saab,3-Sep,2011,Premium Unleaded (Recommended),210.0,4.0,Automatic,All Wheel Drive,4.0,Luxury,Midsize,Sedan,27,17,376,38115,22.0,Mid-Range
Saab,3-Sep,2011,Premium Unleaded (Recommended),210.0,4.0,Automatic,All Wheel Drive,4.0,Luxury,Midsize,Sedan,27,17,376,32395,22.0,Mid-Range
Saab,3-Sep,2011,Premium Unleaded (Recommended),210.0,4.0,Manual,Front Wheel Drive,2.0,Luxury,Compact,Convertible,29,20,376,39990,24.5,Mid-Range
Saab,3-Sep,2011,Premium Unleaded (Recommended),210.0,4.0,Manual,Front Wheel Drive,4.0,Luxury,Compact,Wagon,31,21,376,30330,26.0,Mid-Range
